zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,MANDOLI,All Ranges,6010,60,,,11271.21,2.654e-08,,11271.21,0.0,0.0,,2.654947270160706e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3044,30,113120.0,114504.29,11849.06,2.791e-08,-0.896518,79824.45,48069.181387801895,0.6021861896674753,-0.6763525041717922,2.7910605428317295e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4310,43,71400.0,105520.12,11250.0,2.649e-08,-0.893385,62723.37333333333,38971.585964974816,0.6213247772543508,-0.6030579069812776,2.6499512287773848e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,1717,17,,2279.71,58896.5,1.3873e-07,24.835084,30588.105,28308.395,0.9254707017646239,,1.3873142448505533e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,0691,06,65616.62,2700.0,11991.52,2.824e-08,3.441303,26769.38,27729.817016956073,1.035878194300954,-0.5725058359752535,2.8246171696807632e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4124,41,,,16680.0,3.928e-08,,16680.0,0.0,0.0,,3.9289943552006026e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,1245,12,8709.22,72924.29,39961.79,9.413e-08,-0.452009,40531.76666666666,26218.790447903746,0.6468701614594581,1.142065941312461,9.413048401301672e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0855,08,16253.86,21864.41,11016.95,2.595e-08,-0.496124,16378.406666666668,4429.332607141722,0.27043733235396455,-0.17671077436065963,2.595056016878134e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,7548,75,,,11000.0,2.591e-08,,11000.0,0.0,0.0,,2.5910634236934427e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4565,45,,,11000.0,2.591e-08,,11000.0,0.0,0.0,,2.5910634236934427e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,7836,78,,,11000.0,2.591e-08,,11000.0,0.0,0.0,,2.5910634236934427e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6920,69,50935.32,302.68,11000.0,2.591e-08,35.342011,20746.0,21789.209031726386,1.0502848275198298,-0.5352848584235678,2.5910634236934427e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8068,80,193885.86,29232.81,12797.88,3.014e-08,-0.562208,78638.84999999999,81767.68602360103,1.039787408178032,-0.743081162561456,3.0145562517107126e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,7987,79,,1200.0,10893.0,2.565e-08,8.0775,6046.5,4846.5,0.8015380798809228,,2.5658594431175155e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8232,82,37814.77,9717.81,10830.73,2.551e-08,0.114523,19454.436666666665,12990.664027547713,0.6677481466120263,-0.4648221468172734,2.5511916686272073e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3626,36,224742.49,89998.25,11008.0,2.592e-08,-0.877686,108582.91333333333,88240.77038534978,0.8126579742290004,-0.7786846094713412,2.592947833456129e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0858,08,1020.0,9060.99,10734.84,2.528e-08,0.184731,6938.610000000001,4240.511109500834,0.6111470610829596,2.244125913274093,2.5286046621092107e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6791,67,,,10677.96,2.515e-08,,10677.96,0.0,0.0,,2.515206508696512e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0443,04,,,15990.16,3.766e-08,,15990.16,0.0,0.0,,3.7665017013641766e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0201,02,7281871.0,14654.46,10789.32,2.541e-08,-0.263751,2435771.5933333333,3426710.1160635175,1.4068273582967987,-0.9615075506941368,2.541437492593103e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8224,82,20000.0,23053.0,10600.0,2.496e-08,-0.540189,17884.333333333332,5299.4550872917325,0.2963182909040538,-0.2719890110719482,2.4968429355591356e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0630,06,44872.0,127907.49,15800.0,3.721e-08,-0.876473,62859.829999999994,47502.23748840119,0.7556851090497889,-0.40660917090307336,3.721709281305127e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9898,98,,,10520.0,2.477e-08,,10520.0,0.0,0.0,,2.4779988379322745e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0060,60,14700.0,,10500.0,2.473e-08,,12600.0,2100.0,0.16666666666666666,-0.15484574527148343,2.473287813525559e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,2099,20,,1206.69,10466.7,2.465e-08,7.673893,5836.695000000001,4630.005,0.793257999604228,,2.465443957888378e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5701,57,3449209.42,2052667.32,12646.43,2.978e-08,-0.993839,1838174.39,1411145.3288787382,0.7676884938423815,-0.9394485997732753,2.9788820193908604e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6140,61,,64252.7,37099.05,8.738e-08,-0.422607,50675.875,13576.824999999997,0.26791495953449246,,8.738726500797657e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0780,07,,,10254.69,2.415e-08,,10254.69,0.0,0.0,,2.415504743664992e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8236,82,368370.0,700.0,10236.0,2.411e-08,13.622857,126435.33333333333,171117.93404030518,1.3534027991144764,-0.833304831820509,2.4111022913569162e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5332,53,,,10150.0,2.39e-08,,10150.0,0.0,0.0,,2.3908448864080404e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4380,43,,,15201.14,3.58e-08,,15201.14,0.0,0.0,,3.580647077494849e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3114,31,,,10050.0,2.367e-08,,10050.0,0.0,0.0,,2.3672897643744636e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0422,04,,,10000.0,2.355e-08,,10000.0,0.0,0.0,,2.3555122033576754e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5104,51,918.0,,9923.01,2.337e-08,,5420.505,4502.505,0.8306430858379431,2.28776201769035,2.3373771149040246e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6867,68,,,11820.0,2.784e-08,,11820.0,0.0,0.0,,2.784215424368772e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5106,51,9000.0,4450.0,35180.95,8.286e-08,6.905831,16210.316666666666,13542.2627799255,0.8354101316091194,0.9771177113273868,8.28691570507162e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0250,02,17704.07,124265.94,127738.0,3.0088e-07,0.02794,89902.67,51071.79379155648,0.568078721038613,1.686108165190289,3.008884178325027e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,6136,61,83100.0,832.38,34837.14,8.205e-08,40.852447,39589.840000000004,33753.33507555068,0.8525756879934518,-0.3525283831820598,8.20593084000798e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8586,85,1949.16,153593.82,9650.0,2.273e-08,-0.937171,55064.32666666667,69741.76905589618,1.2665508374973835,1.2250507011824245,2.2730692762401566e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9583,95,,,9608.0,2.263e-08,,9608.0,0.0,0.0,,2.2631761249860545e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,7515,75,206592.0,4887.24,14306.84,3.369e-08,1.927386,75262.02666666666,92943.90293017443,1.2349375514669607,-0.7368428889090779,3.369993621148572e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9303,93,19600.0,8652.4,9520.76,2.242e-08,0.10036,12591.053333333335,4968.736412444874,0.39462436389580907,-0.30304012940163494,2.242626636523962e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4019,40,2800.0,3600.0,9520.0,2.242e-08,1.644444,5306.666666666667,2997.1245478884516,0.5647847766121453,0.8439088914585775,2.242447617596507e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9203,92,906692.0,46660.0,100983.23,2.3786e-07,1.164235,351445.07666666666,393244.7183224526,1.1189364837665132,-0.6662703930741505,2.3786723059947487e-07
DELHI,DELHI EAST,MANDOLI,All Ranges,2210,22,,823.62,14224.0,3.35e-08,16.2701,7523.81,6700.19,0.8905315259157262,,3.3504805580559574e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8090,80,1200.0,1600.0,9406.78,2.215e-08,4.879237,4068.9266666666667,3777.963177527748,0.9284913410893981,1.799818446494939,2.2157785084300914e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5706,57,220133.81,,33750.0,7.949e-08,,126941.905,93191.905,0.7341303488394947,-0.6084443334162546,7.949853686332154e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,0859,08,,2033.9,9322.04,2.195e-08,3.583332,5677.97,3644.0700000000006,0.6417909922031995,,2.1958178980188384e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8050,80,23983.05,4237.28,8983.1,2.115e-08,1.120015,12401.143333333333,8415.704501887461,0.6786232749416488,-0.38798662874718237,2.1159801673982334e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,2414,24,,,8932.2,2.103e-08,,8932.2,0.0,0.0,,2.103990610283143e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,2323,23,373887.5,8925.0,8925.0,2.102e-08,,130579.16666666667,172044.97241919689,1.3175529972432831,-0.845498165847854,2.1022946414967253e-08
