S.No,Zone,Commissionerate,Division,Range,HSN Code,Chapter,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
4452,DELHI,DELHI EAST,All Divisions,All Ranges,8782,87,,5547.54,-0.74298500000000001
4453,DELHI,DELHI EAST,All Divisions,All Ranges,3978,39,,8496.27,-
4454,DELHI,DELHI EAST,All Divisions,All Ranges,2246,22,,8601.17,1.5198100000000001
4455,DELHI,DELHI EAST,All Divisions,All Ranges,4826,48,,8491.94,-0.65840200000000004
4456,DELHI,DELHI EAST,All Divisions,All Ranges,0224,22,,8594.07,-0.95605799999999996
4457,DELHI,DELHI EAST,All Divisions,All Ranges,1091,10,,30385.58,-0.85557300000000003
4458,DELHI,DELHI EAST,All Divisions,All Ranges,9880,98,,8437.64,-0.67415800000000004
4459,DELHI,DELHI EAST,All Divisions,All Ranges,3624,36,,8437.25,-0.83835800000000005
4460,DELHI,DELHI EAST,All Divisions,All Ranges,8012,80,,8846.73,-0.930948
4461,DELHI,DELHI EAST,All Divisions,All Ranges,6429,64,,14153.17,-2
4462,DELHI,DELHI EAST,All Divisions,All Ranges,3648,36,,12614.43,177.69995700000001
4463,DELHI,DELHI EAST,All Divisions,All Ranges,4037,40,,8387.26,-
4464,DELHI,DELHI EAST,All Divisions,All Ranges,5835,58,,8386.4599999999991,2.8061449999999999
4465,DELHI,DELHI EAST,All Divisions,All Ranges,1754,17,,12528.61,-
4466,DELHI,DELHI EAST,All Divisions,All Ranges,3054,30,,16342.85,-0.78083599999999997
4467,DELHI,DELHI EAST,All Divisions,All Ranges,4239,42,,8342.5400000000009,-
4468,DELHI,DELHI EAST,All Divisions,All Ranges,0278,27,,12512.15,-
4469,DELHI,DELHI EAST,All Divisions,All Ranges,2383,23,,8341.2000000000007,-
4470,DELHI,DELHI EAST,All Divisions,All Ranges,5598,55,,30000,-
4471,DELHI,DELHI EAST,All Divisions,All Ranges,2130,21,,12492.87,-0.36561900000000003
4472,DELHI,DELHI EAST,All Divisions,All Ranges,7140,71,,49973,26.012432
4473,DELHI,DELHI EAST,All Divisions,All Ranges,0124,12,,8518.34,0.44019799999999998
4474,DELHI,DELHI EAST,All Divisions,All Ranges,3444,34,,12431.54,0.12648799999999999
4475,DELHI,DELHI EAST,All Divisions,All Ranges,1842,18,,29568.74,1660.165168
4476,DELHI,DELHI EAST,All Divisions,All Ranges,9541,95,,8250,26.5
4477,DELHI,DELHI EAST,All Divisions,All Ranges,0145,14,,29102.81,-0.86736599999999997
4478,DELHI,DELHI EAST,All Divisions,All Ranges,2437,24,,8247.9699999999993,-
4479,DELHI,DELHI EAST,All Divisions,All Ranges,3461,34,,12357.07,10.282316
4480,DELHI,DELHI EAST,All Divisions,All Ranges,5080,50,,30588.33,0.14851700000000001
4481,DELHI,DELHI EAST,All Divisions,All Ranges,5864,58,,8211,-
4482,DELHI,DELHI EAST,All Divisions,All Ranges,9228,92,,8204.82,24.2456
4483,DELHI,DELHI EAST,All Divisions,All Ranges,3289,32,,9865.6200000000008,-
4484,DELHI,DELHI EAST,All Divisions,All Ranges,1793,17,,8395.76,-
4485,DELHI,DELHI EAST,All Divisions,All Ranges,3142,31,,8175.23,5.540184
4486,DELHI,DELHI EAST,All Divisions,All Ranges,2241,22,,12258.36,-81.287921999999995
4487,DELHI,DELHI EAST,All Divisions,All Ranges,3611,36,,12412.41,-
4488,DELHI,DELHI EAST,All Divisions,All Ranges,0584,58,,8125.7,0.26595299999999999
4489,DELHI,DELHI EAST,All Divisions,All Ranges,7287,72,,48544,-
4490,DELHI,DELHI EAST,All Divisions,All Ranges,6916,69,,8797.14,-0.68429099999999998
4491,DELHI,DELHI EAST,All Divisions,All Ranges,2049,20,,26982.83,-
4492,DELHI,DELHI EAST,All Divisions,All Ranges,3635,36,,12094.34,-
4493,DELHI,DELHI EAST,All Divisions,All Ranges,3438,34,,28962.58,64.119569999999996
4494,DELHI,DELHI EAST,All Divisions,All Ranges,3152,31,,8042.12,-
4495,DELHI,DELHI EAST,All Divisions,All Ranges,3637,36,,12040.09,-
4496,DELHI,DELHI EAST,All Divisions,All Ranges,1636,16,,5156.25,-
4497,DELHI,DELHI EAST,All Divisions,All Ranges,0565,56,,28822.959999999999,-
4498,DELHI,DELHI EAST,All Divisions,All Ranges,7524,75,,8000,10.494251999999999
4499,DELHI,DELHI EAST,All Divisions,All Ranges,7346,73,,8000,1.6936020000000001
4500,DELHI,DELHI EAST,All Divisions,All Ranges,1575,15,,8534.67,0.345059
4501,DELHI,DELHI EAST,All Divisions,All Ranges,3859,38,,28697.86,-
4502,DELHI,DELHI EAST,All Divisions,All Ranges,4621,46,,22400,2.1154380000000002
4503,DELHI,DELHI EAST,All Divisions,All Ranges,1461,14,,11912.14,67.570918000000006
4504,DELHI,DELHI EAST,All Divisions,All Ranges,3749,37,,7927.5,-
4505,DELHI,DELHI EAST,All Divisions,All Ranges,5815,58,,7895.74,-0.97716899999999995
4506,DELHI,DELHI EAST,All Divisions,All Ranges,1230,12,,13793.44,-0.20311899999999999
4507,DELHI,DELHI EAST,All Divisions,All Ranges,7149,71,,39751.86,2.8864200000000002
4508,DELHI,DELHI EAST,All Divisions,All Ranges,2661,26,,7806.61,-0.71098099999999997
4509,DELHI,DELHI EAST,All Divisions,All Ranges,2770,27,,7800,-0.93959999999999999
4510,DELHI,DELHI EAST,All Divisions,All Ranges,2948,29,,11675.4,-
4511,DELHI,DELHI EAST,All Divisions,All Ranges,6952,69,,28020,-
4512,DELHI,DELHI EAST,All Divisions,All Ranges,7290,72,,29235.38,0.30872899999999998
4513,DELHI,DELHI EAST,All Divisions,All Ranges,0979,97,,7778.59,-
4514,DELHI,DELHI EAST,All Divisions,All Ranges,6714,67,,5000,-
4515,DELHI,DELHI EAST,All Divisions,All Ranges,8580,85,,7771.37,-0.94451099999999999
4516,DELHI,DELHI EAST,All Divisions,All Ranges,2035,20,,7756.37,-
4517,DELHI,DELHI EAST,All Divisions,All Ranges,6065,60,,9772.9500000000007,8.7909649999999999
4518,DELHI,DELHI EAST,All Divisions,All Ranges,9674,96,,7751.81,-3.5027999999999997E-2
4519,DELHI,DELHI EAST,All Divisions,All Ranges,2473,24,,11623.57,-
4520,DELHI,DELHI EAST,All Divisions,All Ranges,2117,21,,7739.39,-
4521,DELHI,DELHI EAST,All Divisions,All Ranges,1808,18,,13646.96,-0.99121000000000004
4522,DELHI,DELHI EAST,All Divisions,All Ranges,7267,72,,46408,-
4523,DELHI,DELHI EAST,All Divisions,All Ranges,7157,71,,46117,-
4524,DELHI,DELHI EAST,All Divisions,All Ranges,3993,39,,10209.42,-
4525,DELHI,DELHI EAST,All Divisions,All Ranges,8016,80,,7683,-0.80624300000000004
4526,DELHI,DELHI EAST,All Divisions,All Ranges,8974,89,,7677.12,5.9791999999999996
4527,DELHI,DELHI EAST,All Divisions,All Ranges,0222,22,,11134.83,0.37055500000000002
4528,DELHI,DELHI EAST,All Divisions,All Ranges,8275,82,,7671.19,4.7247680000000001
4529,DELHI,DELHI EAST,All Divisions,All Ranges,6471,64,,7660.41,-0.511266
4530,DELHI,DELHI EAST,All Divisions,All Ranges,1308,13,,11488.65,-0.86384399999999995
4531,DELHI,DELHI EAST,All Divisions,All Ranges,7037,70,,7656.78,-0.99614000000000003
4532,DELHI,DELHI EAST,All Divisions,All Ranges,2376,23,,7654.69,-
4533,DELHI,DELHI EAST,All Divisions,All Ranges,2389,23,,7653.05,-
4534,DELHI,DELHI EAST,All Divisions,All Ranges,2964,29,,7650,6.2340419999999996
4535,DELHI,DELHI EAST,All Divisions,All Ranges,4262,42,,9311,-0.88713900000000001
4536,DELHI,DELHI EAST,All Divisions,All Ranges,0276,27,,27500,3.828627
4537,DELHI,DELHI EAST,All Divisions,All Ranges,7917,79,,7627.11,0.67628699999999997
4538,DELHI,DELHI EAST,All Divisions,All Ranges,0879,87,,7627.12,0.50000100000000003
4539,DELHI,DELHI EAST,All Divisions,All Ranges,5020,50,,7627,-0.66165200000000002
4540,DELHI,DELHI EAST,All Divisions,All Ranges,7623,76,,11433.72,-0.93112099999999998
4541,DELHI,DELHI EAST,All Divisions,All Ranges,1071,10,,26769.27,-0.18196499999999999
4542,DELHI,DELHI EAST,All Divisions,All Ranges,2051,20,,8436.56,5.8312220000000003
4543,DELHI,DELHI EAST,All Divisions,All Ranges,7265,72,,45340,-
4544,DELHI,DELHI EAST,All Divisions,All Ranges,2550,25,,7556.1,-
4545,DELHI,DELHI EAST,All Divisions,All Ranges,1274,12,,7540,-
4546,DELHI,DELHI EAST,All Divisions,All Ranges,2148,21,,7529.96,3.495498
4547,DELHI,DELHI EAST,All Divisions,All Ranges,5536,55,,23932,0.73257000000000005
4548,DELHI,DELHI EAST,All Divisions,All Ranges,1625,16,,7526.03,-
4549,DELHI,DELHI EAST,All Divisions,All Ranges,2167,21,,7523.77,-
4550,DELHI,DELHI EAST,All Divisions,All Ranges,4042,40,,7943.13,13.420031
4551,DELHI,DELHI EAST,All Divisions,All Ranges,0509,50,,7500,0.42328399999999999
4552,DELHI,DELHI EAST,All Divisions,All Ranges,1750,17,,6029.39,-
4553,DELHI,DELHI EAST,All Divisions,All Ranges,3125,31,,9139.74,-0.83781799999999995
4554,DELHI,DELHI EAST,All Divisions,All Ranges,6466,64,,6122.97,2.0825999999999998
4555,DELHI,DELHI EAST,All Divisions,All Ranges,1632,16,,7432.07,-
4556,DELHI,DELHI EAST,All Divisions,All Ranges,1456,14,,15565.47,-
4557,DELHI,DELHI EAST,All Divisions,All Ranges,4563,45,,7616.57,-0.97799700000000001
4558,DELHI,DELHI EAST,All Divisions,All Ranges,3053,30,,7406.09,-
4559,DELHI,DELHI EAST,All Divisions,All Ranges,3471,34,,7388.6,-0.94800200000000001
4560,DELHI,DELHI EAST,All Divisions,All Ranges,7261,72,,44184,-
4561,DELHI,DELHI EAST,All Divisions,All Ranges,5024,50,,26500,2.785714
4562,DELHI,DELHI EAST,All Divisions,All Ranges,2892,28,,7465.58,-
4563,DELHI,DELHI EAST,All Divisions,All Ranges,6222,62,,26350.98,-
4564,DELHI,DELHI EAST,All Divisions,All Ranges,5400,54,,26296.5,-0.98972599999999999
4565,DELHI,DELHI EAST,All Divisions,All Ranges,8592,85,,7300,-0.64346700000000001
4566,DELHI,DELHI EAST,All Divisions,All Ranges,8836,88,,7296.62,-
4567,DELHI,DELHI EAST,All Divisions,All Ranges,3387,33,,7294.09,-
4568,DELHI,DELHI EAST,All Divisions,All Ranges,9451,94,,9236.44,-
4569,DELHI,DELHI EAST,All Divisions,All Ranges,7258,72,,43689,-
4570,DELHI,DELHI EAST,All Divisions,All Ranges,4152,41,,8025.01,-0.38509599999999999
4571,DELHI,DELHI EAST,All Divisions,All Ranges,1957,19,,26055.09,-
4572,DELHI,DELHI EAST,All Divisions,All Ranges,7260,72,,43388,13.389567
4573,DELHI,DELHI EAST,All Divisions,All Ranges,3890,38,,7676.14,0.75527599999999995
4574,DELHI,DELHI EAST,All Divisions,All Ranges,3374,33,,12251.85,-0.87627999999999995
4575,DELHI,DELHI EAST,All Divisions,All Ranges,7178,71,,43204,-0.95052300000000001
4576,DELHI,DELHI EAST,All Divisions,All Ranges,7153,71,,43204,-
4577,DELHI,DELHI EAST,All Divisions,All Ranges,9382,93,,10800,-
4578,DELHI,DELHI EAST,All Divisions,All Ranges,4942,49,,7200,-
4579,DELHI,DELHI EAST,All Divisions,All Ranges,1543,15,,10769.54,-
4580,DELHI,DELHI EAST,All Divisions,All Ranges,1371,13,,7161.08,-
4581,DELHI,DELHI EAST,All Divisions,All Ranges,4066,40,,10295.870000000001,-
4582,DELHI,DELHI EAST,All Divisions,All Ranges,1577,15,,25721.62,-
4583,DELHI,DELHI EAST,All Divisions,All Ranges,1863,18,,10711.74,1.9408700000000001
4584,DELHI,DELHI EAST,All Divisions,All Ranges,7148,71,,36039,8.7986380000000004
4585,DELHI,DELHI EAST,All Divisions,All Ranges,5022,50,,25626.67,1.605459
4586,DELHI,DELHI EAST,All Divisions,All Ranges,4843,48,,14910,1.710909
4587,DELHI,DELHI EAST,All Divisions,All Ranges,9085,90,,7100,27.4
4588,DELHI,DELHI EAST,All Divisions,All Ranges,1759,17,,36867.699999999997,-
4589,DELHI,DELHI EAST,All Divisions,All Ranges,0363,36,,10619.85,1.0015769999999999
4590,DELHI,DELHI EAST,All Divisions,All Ranges,0322,32,,25462.27,-
4591,DELHI,DELHI EAST,All Divisions,All Ranges,8555,85,,7066.45,1.550576
4592,DELHI,DELHI EAST,All Divisions,All Ranges,6898,68,,7033.89,-
4593,DELHI,DELHI EAST,All Divisions,All Ranges,5689,56,,16500.009999999998,1.910193
4594,DELHI,DELHI EAST,All Divisions,All Ranges,0266,26,,7027.55,1.5098389999999999
4595,DELHI,DELHI EAST,All Divisions,All Ranges,2159,21,,10539.09,51.365546999999999
4596,DELHI,DELHI EAST,All Divisions,All Ranges,5521,55,,25277.46,-
4597,DELHI,DELHI EAST,All Divisions,All Ranges,2369,23,,7016.3,-
4598,DELHI,DELHI EAST,All Divisions,All Ranges,6547,65,,7013.59,0.27905099999999999
4599,DELHI,DELHI EAST,All Divisions,All Ranges,4153,41,,7013.25,-
4600,DELHI,DELHI EAST,All Divisions,All Ranges,4171,41,,7009.32,-
4601,DELHI,DELHI EAST,All Divisions,All Ranges,3787,37,,7008.47,-
4602,DELHI,DELHI EAST,All Divisions,All Ranges,1416,14,,7000,-
4603,DELHI,DELHI EAST,All Divisions,All Ranges,7259,72,,9413,-
4604,DELHI,DELHI EAST,All Divisions,All Ranges,0587,58,,6965.17,-
4605,DELHI,DELHI EAST,All Divisions,All Ranges,1235,12,,9186.0499999999993,-0.741865
4606,DELHI,DELHI EAST,All Divisions,All Ranges,3730,37,,25034.46,-
4607,DELHI,DELHI EAST,All Divisions,All Ranges,2420,24,,8824.66,3.556756
4608,DELHI,DELHI EAST,All Divisions,All Ranges,3145,31,,6949.69,-
4609,DELHI,DELHI EAST,All Divisions,All Ranges,6577,65,,6944.91,-
4610,DELHI,DELHI EAST,All Divisions,All Ranges,2168,21,,6942.55,-
4611,DELHI,DELHI EAST,All Divisions,All Ranges,5300,53,,21419.5,-0.99189300000000002
4612,DELHI,DELHI EAST,All Divisions,All Ranges,2418,24,,6928.08,-
4613,DELHI,DELHI EAST,All Divisions,All Ranges,7196,71,,41456,-
4614,DELHI,DELHI EAST,All Divisions,All Ranges,7154,71,,41447,-
4615,DELHI,DELHI EAST,All Divisions,All Ranges,1328,13,,6906.87,-0.92959000000000003
4616,DELHI,DELHI EAST,All Divisions,All Ranges,0165,16,,6884.61,-0.95506199999999997
4617,DELHI,DELHI EAST,All Divisions,All Ranges,3443,34,,9302.64,1.9299649999999999
4618,DELHI,DELHI EAST,All Divisions,All Ranges,1044,10,,22952.92,2.0449999999999999E-2
4619,DELHI,DELHI EAST,All Divisions,All Ranges,3692,36,,14812.99,-0.21624299999999999
4620,DELHI,DELHI EAST,All Divisions,All Ranges,0822,82,,9747.81,-0.91489399999999999
4621,DELHI,DELHI EAST,All Divisions,All Ranges,6666,66,,10267.219999999999,-0.70510700000000004
4622,DELHI,DELHI EAST,All Divisions,All Ranges,2021,20,,19257.259999999998,-0.51341000000000003
4623,DELHI,DELHI EAST,All Divisions,All Ranges,4610,46,,6824.37,-0.92149499999999995
4624,DELHI,DELHI EAST,All Divisions,All Ranges,7122,71,,601993.98,14.166216
4625,DELHI,DELHI EAST,All Divisions,All Ranges,9715,97,,10200,-0.96964399999999995
4626,DELHI,DELHI EAST,All Divisions,All Ranges,7179,71,,40777,4.2278200000000004
4627,DELHI,DELHI EAST,All Divisions,All Ranges,7176,71,,40777,-
4628,DELHI,DELHI EAST,All Divisions,All Ranges,2163,21,,10172.48,-
4629,DELHI,DELHI EAST,All Divisions,All Ranges,8625,86,,7029.66,-
4630,DELHI,DELHI EAST,All Divisions,All Ranges,5474,54,,6779.66,18.370456999999998
4631,DELHI,DELHI EAST,All Divisions,All Ranges,0148,14,,24348.33,1.9465509999999999
4632,DELHI,DELHI EAST,All Divisions,All Ranges,4329,43,,6760,-
4633,DELHI,DELHI EAST,All Divisions,All Ranges,2870,28,,24317.83,-
4634,DELHI,DELHI EAST,All Divisions,All Ranges,3369,33,,12166.16,31.259001000000001
4635,DELHI,DELHI EAST,All Divisions,All Ranges,3184,31,,24278.33,-
4636,DELHI,DELHI EAST,All Divisions,All Ranges,8811,88,,4411.2700000000004,6.5432110000000003
4637,DELHI,DELHI EAST,All Divisions,All Ranges,7192,71,,40457,-
4638,DELHI,DELHI EAST,All Divisions,All Ranges,0823,82,,6731.31,-0.18259900000000001
4639,DELHI,DELHI EAST,All Divisions,All Ranges,8063,80,,24044.61,-
4640,DELHI,DELHI EAST,All Divisions,All Ranges,1304,13,,11252.95,-
4641,DELHI,DELHI EAST,All Divisions,All Ranges,2556,25,,24100,-0.68167999999999995
4642,DELHI,DELHI EAST,All Divisions,All Ranges,9600,96,,18997.61,-0.87804199999999999
4643,DELHI,DELHI EAST,All Divisions,All Ranges,7191,71,,40046,-
4644,DELHI,DELHI EAST,All Divisions,All Ranges,3428,34,,6670.57,-
4645,DELHI,DELHI EAST,All Divisions,All Ranges,9072,90,,6661.1,-0.75952699999999995
4646,DELHI,DELHI EAST,All Divisions,All Ranges,8139,81,,10924.75,4.1050230000000001
4647,DELHI,DELHI EAST,All Divisions,All Ranges,8864,88,,4278.96,-0.81395799999999996
4648,DELHI,DELHI EAST,All Divisions,All Ranges,8770,87,,5132.82,10.6655
4649,DELHI,DELHI EAST,All Divisions,All Ranges,2873,28,,19911.13,-
4650,DELHI,DELHI EAST,All Divisions,All Ranges,8779,87,,6169.89,-0.932029
4651,DELHI,DELHI EAST,All Divisions,All Ranges,7684,76,,8482.5,-0.62868999999999997
4652,DELHI,DELHI EAST,All Divisions,All Ranges,3658,36,,6641.35,-
4653,DELHI,DELHI EAST,All Divisions,All Ranges,1445,14,,9956.02,27.034859999999998
4654,DELHI,DELHI EAST,All Divisions,All Ranges,7135,71,,39806,-
4655,DELHI,DELHI EAST,All Divisions,All Ranges,8791,87,,4263.08,-
4656,DELHI,DELHI EAST,All Divisions,All Ranges,8938,89,,6630,-
4657,DELHI,DELHI EAST,All Divisions,All Ranges,1095,10,,6626.28,24.088141
4658,DELHI,DELHI EAST,All Divisions,All Ranges,2233,22,,9937.5,-0.43214200000000003
4659,DELHI,DELHI EAST,All Divisions,All Ranges,3571,35,,6622.16,-
4660,DELHI,DELHI EAST,All Divisions,All Ranges,2217,22,,6619.41,-
4661,DELHI,DELHI EAST,All Divisions,All Ranges,4611,46,,4889.4399999999996,7.0114039999999997
4662,DELHI,DELHI EAST,All Divisions,All Ranges,8392,83,,10300,-0.63997599999999999
4663,DELHI,DELHI EAST,All Divisions,All Ranges,6718,67,,6600,-0.85462499999999997
4664,DELHI,DELHI EAST,All Divisions,All Ranges,8043,80,,23774.23,-0.99551400000000001
4665,DELHI,DELHI EAST,All Divisions,All Ranges,7165,71,,39531,-
4666,DELHI,DELHI EAST,All Divisions,All Ranges,4083,40,,12048.23,-0.19678399999999999
4667,DELHI,DELHI EAST,All Divisions,All Ranges,0641,64,,23044.16,-0.31694800000000001
4668,DELHI,DELHI EAST,All Divisions,All Ranges,7152,71,,39272,-
4669,DELHI,DELHI EAST,All Divisions,All Ranges,0338,33,,6515.59,2.203338
4670,DELHI,DELHI EAST,All Divisions,All Ranges,2318,23,,6505.89,-0.78923500000000002
4671,DELHI,DELHI EAST,All Divisions,All Ranges,7194,71,,39029,-
4672,DELHI,DELHI EAST,All Divisions,All Ranges,4852,48,,9750,0.626355
4673,DELHI,DELHI EAST,All Divisions,All Ranges,4932,49,,6500,-
4674,DELHI,DELHI EAST,All Divisions,All Ranges,2749,27,,9733.51,-
4675,DELHI,DELHI EAST,All Divisions,All Ranges,3688,36,,23354.93,-
4676,DELHI,DELHI EAST,All Divisions,All Ranges,3854,38,,9599.7900000000009,-
4677,DELHI,DELHI EAST,All Divisions,All Ranges,9650,96,,6984.38,-0.96322600000000003
4678,DELHI,DELHI EAST,All Divisions,All Ranges,3886,38,,9708.86,-
4679,DELHI,DELHI EAST,All Divisions,All Ranges,1335,13,,6467.35,-
4680,DELHI,DELHI EAST,All Divisions,All Ranges,3660,36,,6465.76,37.146076000000001
4681,DELHI,DELHI EAST,All Divisions,All Ranges,0936,93,,6972.97,-0.84743100000000005
4682,DELHI,DELHI EAST,All Divisions,All Ranges,8281,82,,6426,7.4346199999999998
4683,DELHI,DELHI EAST,All Divisions,All Ranges,9852,98,,6519,15.884226
4684,DELHI,DELHI EAST,All Divisions,All Ranges,1384,13,,6418.95,-
4685,DELHI,DELHI EAST,All Divisions,All Ranges,0642,64,,23075.07,-0.89117999999999997
4686,DELHI,DELHI EAST,All Divisions,All Ranges,5115,51,,23054.32,-0.99442900000000001
4687,DELHI,DELHI EAST,All Divisions,All Ranges,3745,37,,23019.72,-
4688,DELHI,DELHI EAST,All Divisions,All Ranges,3558,35,,6387.98,-
4689,DELHI,DELHI EAST,All Divisions,All Ranges,2378,23,,9572.24,-
4690,DELHI,DELHI EAST,All Divisions,All Ranges,0827,82,,6370,-0.53209899999999999
4691,DELHI,DELHI EAST,All Divisions,All Ranges,2679,26,,9538.91,-
4692,DELHI,DELHI EAST,All Divisions,All Ranges,4638,46,,6350,-
4693,DELHI,DELHI EAST,All Divisions,All Ranges,4190,41,,813961.4,49.872587000000003
4694,DELHI,DELHI EAST,All Divisions,All Ranges,7167,71,,37961,-
4695,DELHI,DELHI EAST,All Divisions,All Ranges,3674,36,,9468.49,-
4696,DELHI,DELHI EAST,All Divisions,All Ranges,7264,72,,37864,-
4697,DELHI,DELHI EAST,All Divisions,All Ranges,8677,86,,6300.73,0.98951299999999998
4698,DELHI,DELHI EAST,All Divisions,All Ranges,8260,82,,6300,1.6103810000000001
4699,DELHI,DELHI EAST,All Divisions,All Ranges,1029,10,,15041.15,-0.75283599999999995
4700,DELHI,DELHI EAST,All Divisions,All Ranges,2871,28,,22617.11,3.375105
4701,DELHI,DELHI EAST,All Divisions,All Ranges,0927,92,,6275.87,-
4702,DELHI,DELHI EAST,All Divisions,All Ranges,9542,95,,9410.7199999999993,-0.98767799999999994
4703,DELHI,DELHI EAST,All Divisions,All Ranges,4082,40,,9410.3799999999992,-
4704,DELHI,DELHI EAST,All Divisions,All Ranges,1871,18,,6271.18,-
4705,DELHI,DELHI EAST,All Divisions,All Ranges,4170,41,,6270.46,-
4706,DELHI,DELHI EAST,All Divisions,All Ranges,7273,72,,37621,9.9046369999999992
4707,DELHI,DELHI EAST,All Divisions,All Ranges,1676,16,,6250,-
4708,DELHI,DELHI EAST,All Divisions,All Ranges,6023,60,,11665.92,-0.96194900000000005
4709,DELHI,DELHI EAST,All Divisions,All Ranges,8637,86,,6242.64,-0.42989500000000003
4710,DELHI,DELHI EAST,All Divisions,All Ranges,2495,24,,22450.37,-
4711,DELHI,DELHI EAST,All Divisions,All Ranges,7252,72,,37379,-
4712,DELHI,DELHI EAST,All Divisions,All Ranges,0798,79,,6223.73,-
4713,DELHI,DELHI EAST,All Divisions,All Ranges,1340,13,,6215.89,-
4714,DELHI,DELHI EAST,All Divisions,All Ranges,3384,33,,6207.68,-
4715,DELHI,DELHI EAST,All Divisions,All Ranges,1775,17,,22335.56,3.5122339999999999
4716,DELHI,DELHI EAST,All Divisions,All Ranges,6486,64,,39569.360000000001,-
4717,DELHI,DELHI EAST,All Divisions,All Ranges,2534,25,,6186.99,-
4718,DELHI,DELHI EAST,All Divisions,All Ranges,1613,16,,21009.279999999999,-8.2185999999999995E-2
4719,DELHI,DELHI EAST,All Divisions,All Ranges,2587,25,,9255.02,-
4720,DELHI,DELHI EAST,All Divisions,All Ranges,2319,23,,6167.08,-0.857491
4721,DELHI,DELHI EAST,All Divisions,All Ranges,1186,11,,22167.72,0.79132999999999998
4722,DELHI,DELHI EAST,All Divisions,All Ranges,2284,22,,9191.5400000000009,-
4723,DELHI,DELHI EAST,All Divisions,All Ranges,7242,72,,15830,-
4724,DELHI,DELHI EAST,All Divisions,All Ranges,9174,91,,6120,-
4725,DELHI,DELHI EAST,All Divisions,All Ranges,3183,31,,21342.02,-
4726,DELHI,DELHI EAST,All Divisions,All Ranges,3661,36,,6085.42,-
4727,DELHI,DELHI EAST,All Divisions,All Ranges,2057,20,,6624.48,-0.612927
4728,DELHI,DELHI EAST,All Divisions,All Ranges,3195,31,,6078.47,36.749782000000003
4729,DELHI,DELHI EAST,All Divisions,All Ranges,7249,72,,36408,30.197942999999999
4730,DELHI,DELHI EAST,All Divisions,All Ranges,4899,48,,25258.15,-0.72574099999999997
4731,DELHI,DELHI EAST,All Divisions,All Ranges,0035,35,,6055.89,2.7218450000000001
4732,DELHI,DELHI EAST,All Divisions,All Ranges,0643,64,,21801.41,-0.79439199999999999
4733,DELHI,DELHI EAST,All Divisions,All Ranges,3075,30,,9075.06,-0.90837400000000001
4734,DELHI,DELHI EAST,All Divisions,All Ranges,2434,24,,6016.04,7.5530429999999997
4735,DELHI,DELHI EAST,All Divisions,All Ranges,6155,61,,21680.5,24.453766000000002
4736,DELHI,DELHI EAST,All Divisions,All Ranges,5915,59,,21600,-
4737,DELHI,DELHI EAST,All Divisions,All Ranges,5897,58,,21600,-
4738,DELHI,DELHI EAST,All Divisions,All Ranges,8865,88,,6000,-0.99805999999999995
4739,DELHI,DELHI EAST,All Divisions,All Ranges,9623,96,,6000,-0.90177099999999999
4740,DELHI,DELHI EAST,All Divisions,All Ranges,0361,36,,5998.51,16.1386
4741,DELHI,DELHI EAST,All Divisions,All Ranges,3472,34,,8971.57,-0.84276399999999996
4742,DELHI,DELHI EAST,All Divisions,All Ranges,7198,71,,35953,-
4743,DELHI,DELHI EAST,All Divisions,All Ranges,0656,65,,5962.04,-0.29647899999999999
4744,DELHI,DELHI EAST,All Divisions,All Ranges,4121,41,,6092.41,-
4745,DELHI,DELHI EAST,All Divisions,All Ranges,4180,41,,21404.57,12.377856
4746,DELHI,DELHI EAST,All Divisions,All Ranges,5493,54,,5926.27,-
4747,DELHI,DELHI EAST,All Divisions,All Ranges,4924,49,,6413.02,-0.49466700000000002
4748,DELHI,DELHI EAST,All Divisions,All Ranges,8638,86,,5901.64,-0.56046099999999999
4749,DELHI,DELHI EAST,All Divisions,All Ranges,3871,38,,5895.52,13.028935000000001
4750,DELHI,DELHI EAST,All Divisions,All Ranges,4057,40,,21179.13,-
4751,DELHI,DELHI EAST,All Divisions,All Ranges,5219,52,,21168.62,2.7535539999999998
4752,DELHI,DELHI EAST,All Divisions,All Ranges,2433,24,,5871.6,-
4753,DELHI,DELHI EAST,All Divisions,All Ranges,8059,80,,177582.81,0.242205
4754,DELHI,DELHI EAST,All Divisions,All Ranges,3352,33,,5869.57,-
4755,DELHI,DELHI EAST,All Divisions,All Ranges,1829,18,,5846.95,-
4756,DELHI,DELHI EAST,All Divisions,All Ranges,3036,30,,11041.93,43.167720000000003
4757,DELHI,DELHI EAST,All Divisions,All Ranges,2213,22,,5835.92,3.6316820000000001
4758,DELHI,DELHI EAST,All Divisions,All Ranges,7125,71,,35000,-
4759,DELHI,DELHI EAST,All Divisions,All Ranges,5861,58,,5830.51,-
4760,DELHI,DELHI EAST,All Divisions,All Ranges,7156,71,,34951,-
4761,DELHI,DELHI EAST,All Divisions,All Ranges,3463,34,,20921.97,-
4762,DELHI,DELHI EAST,All Divisions,All Ranges,0919,91,,39734,1.0685089999999999
4763,DELHI,DELHI EAST,All Divisions,All Ranges,3865,38,,5800.39,-
4764,DELHI,DELHI EAST,All Divisions,All Ranges,2277,22,,3987.97,-0.58373399999999998
4765,DELHI,DELHI EAST,All Divisions,All Ranges,3453,34,,5796.06,-
