zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8544,85,1409500656.2,1775983291.29,2681405221.07,0.00416773717,0.509814,1955629722.8533332,534565203.88964444,0.273346839456753,0.37926775786070555,0.004167737171670098
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2710,27,3136656163.19,3603002443.180001,3359666793.200001,0.00522196647,-0.067536,3366441799.856667,190445335.5541977,0.05657169999561742,0.034938745658482206,0.005221966478031177
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5903,59,1787353943.72,2791287959.710001,3923041417.659999,0.00609762575,0.405459,2833894440.363333,872411115.140601,0.3078488396444115,0.4815153827298235,0.0060976257575341315
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4412,44,640117793.0699999,914790506.7399998,2599947978.43,0.00404112729,1.842123,1384952092.7466667,866418885.0586,0.6255948415806206,1.0153588164218963,0.004041127297345691
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7306,73,1865469729.62,1949792784.53,2584622696.450001,0.00401730704,0.325588,2133295070.2,320988124.45289814,0.1504658820698465,0.17707591588799576,0.00401730704560885
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2106,21,2068994810.47,2499134443.43,2415555719.25,0.00375452441,-0.033443,2327894991.0499997,186222677.48076326,0.07999616743741834,0.08051009605807224,0.003754524412144309
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3915,39,1395415256.57,1211828580.75,2510595397.600001,0.00390224561,1.071741,1705946411.64,573887915.7927979,0.336404421543989,0.3413330657486584,0.0039022456133750603
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3921,39,2155741390.76,2648948988.85,2287503326.720001,0.00355549119,-0.136448,2364064568.776667,208502040.82513788,0.08819642389591392,0.030107471048831824,0.0035554911917735363
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7601,76,1227559382.97,1254188074.450001,2219796231.4,0.00345025332,0.769906,1567181229.6066673,461596524.55852854,0.294539339699966,0.3447306377497854,0.003450253320327021
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2202,22,513670481.54,525572748.81,1221402549.22,0.0018984392,1.323945,753548593.19,330858387.75447166,0.4390670896933768,0.5420097024956108,0.0018984392086495154
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8481,84,1472957250.849999,1660188995.99,2148815392.8,0.00333992703,0.294319,1760653879.8799999,284916305.4668281,0.1618241431338265,0.20782629963901034,0.0033399270342494972
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8704,87,1124552483.89,1668316826.190001,1595689389.01,0.00248019729,-0.043533,1462852899.696667,241045036.8140866,0.16477735858750323,0.19119898300065463,0.0024801972968347963
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4819,48,1830831093.58,1991128330.04,2441284268.74,0.00379451457,0.22608,2087747897.4533331,258411526.2794162,0.12377525399241476,0.15474219771054543,0.003794514575227469
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6907,69,1587507835.31,2059494508.88,1920504688.59,0.00298506123,-0.067487,1855835677.5933332,198039416.52170107,0.10671171963808812,0.0998912500972855,0.0029850612343513046
